,TF,Term,Stem,wTF,SType,Score,wTFref
2698,3,mine,mine,0.00011149100639215103,raw,-0.12497457086301102,0.00012633264885304944
2793,3,plants,plant,0.00011149100639215103,raw,-0.12497457086301102,0.00012633264885304944
756,18,along,along,0.0006689460383529062,raw,-0.1277954472046524,0.000760137124454789
343,4,desire,desir,0.0001486546751895347,raw,-0.12920290697253212,0.0001691572755828967
1496,12,south,south,0.0004459640255686041,raw,-0.14178168917939216,0.0005138955207581672
1873,3,circle,circl,0.00011149100639215103,raw,-0.14178168917939216,0.0001284738801895418
2122,4,twenty,twenti,0.0001486546751895347,raw,-0.1417816891793923,0.00017129850691938907
147,14,past,past,0.0005202913631633715,raw,-0.14534675534388833,0.0006016860055543541
543,11,necessary,necessari,0.00040880035677122044,raw,-0.15083152469931016,0.00047535335670130464
1335,13,held,held,0.0004831276943659878,raw,-0.15704916131018054,0.0005652850728339839
1787,6,daily,daili,0.00022298201278430206,raw,-0.1583109911306029,0.00026123022305206834
2503,6,feed,feed,0.00022298201278430206,raw,-0.1583109911306029,0.00026123022305206834
2610,3,travel,travel,0.00011149100639215103,raw,-0.1583109911306029,0.00013061511152603417
1775,5,news,news,0.00018581834398691838,raw,-0.16158431647557203,0.00021840559632222106
335,12,available,avail,0.0004459640255686041,raw,-0.16240097638212778,0.000524601677440629
1869,8,ten,ten,0.0002973093503790694,raw,-0.16647430176976374,0.00035116193918474756
1228,12,problems,problem,0.0004459640255686041,raw,-0.17053110246537811,0.0005288841401136137
39,5,race,race,0.00018581834398691838,raw,-0.17134049142093663,0.00022054682765871341
822,5,reasons,reason,0.00018581834398691838,raw,-0.17134049142093663,0.00022054682765871341
1529,11,age,age,0.00040880035677122044,raw,-0.17310416030843337,0.0004860595133837665
2029,3,concerning,concern,0.00011149100639215103,raw,-0.17457151200238305,0.00013275634286252652
2241,3,achieved,achiev,0.00011149100639215103,raw,-0.17457151200238305,0.00013275634286252652
1017,20,better,better,0.0007432733759476735,raw,-0.1761831158967247,0.0008864697733078384
1056,4,requirements,requir,0.0001486546751895347,raw,-0.17859566230210858,0.00017772220092886616
2549,5,spent,spent,0.00018581834398691838,raw,-0.18100240233267365,0.0002226880589952058
1288,6,numbers,number,0.00022298201278430206,raw,-0.18260368369964736,0.00026765391706154543
1675,5,governance,govern,0.00018581834398691838,stem,-0.18484117863983923,0.00022354455152980273
1299,7,food,food,0.00026014568158168577,raw,-0.1905718533488242,0.0003147610064643774
31,5,health,health,0.00018581834398691838,raw,-0.1905718533488242,0.00022482929033169815
712,4,collection,collect,0.0001486546751895347,raw,-0.1905718533488242,0.0001798634322653585
1540,3,fellow,fellow,0.00011149100639215103,raw,-0.1905718533488242,0.00013489757419901888
1628,3,dramatic,dramat,0.00011149100639215103,raw,-0.1905718533488242,0.00013489757419901888
961,7,cases,case,0.00026014568158168577,raw,-0.19735154033420285,0.00031690223780086974
1182,17,four,four,0.0006317823695555225,raw,-0.1989401030193409,0.0007708432811372507
1419,5,factors,factor,0.00018581834398691838,raw,-0.20005059730336794,0.0002269705216681905
1860,4,differing,differ,0.0001486546751895347,stem,-0.20408557251554715,0.00018231055379277835
1039,3,spiritual,spiritu,0.00011149100639215103,raw,-0.20632021031696343,0.00013703880553551126
1374,7,earth,earth,0.00026014568158168577,raw,-0.21077456066634362,0.0003211847004738545
252,6,effective,effect,0.00022298201278430206,raw,-0.21410235075901832,0.00027621884240751484
231,4,build,build,0.0001486546751895347,raw,-0.21410235075901846,0.00018414589493834325
1934,4,require,requir,0.0001486546751895347,raw,-0.21410235075901846,0.00018414589493834325
765,10,feel,feel,0.00037163668797383676,raw,-0.21874273031552055,0.00046250596868235047
1284,10,provide,provid,0.00037163668797383676,raw,-0.21874273031552055,0.00046250596868235047
256,5,products,product,0.00018581834398691838,raw,-0.21874273031552055,0.00023125298434117523
692,5,indicated,indic,0.00018581834398691838,raw,-0.21874273031552055,0.00023125298434117523
1629,5,price,price,0.00018581834398691838,raw,-0.21874273031552055,0.00023125298434117523
1894,5,designed,design,0.00018581834398691838,raw,-0.21874273031552055,0.00023125298434117523
321,17,things,thing,0.0006317823695555225,raw,-0.22091900973811612,0.0007879731318291897
2704,6,hot,hot,0.00022298201278430206,raw,-0.2218243968529286,0.0002783600737440072
923,3,rapidly,rapidli,0.00011149100639215103,raw,-0.2218243968529286,0.0001391800368720036
2071,3,california,california,0.00011149100639215103,raw,-0.2218243968529286,0.0001391800368720036
2608,3,typical,typic,0.00011149100639215103,raw,-0.2218243968529286,0.0001391800368720036
450,4,touch,touch,0.0001486546751895347,raw,-0.22566317316009432,0.0001862871262748356
463,19,set,set,0.0007061097071502898,raw,-0.2274764102842752,0.0008864697733078384
1209,22,left,left,0.0008176007135424409,raw,-0.2287930661690219,0.0010277910415163343
531,18,point,point,0.0006689460383529062,raw,-0.2345634226303584,0.0008457863779144835
2407,6,association,associ,0.00022298201278430206,raw,-0.23709186898371695,0.00028264253641699193
1816,3,search,search,0.00011149100639215103,raw,-0.23709186898371695,0.00014132126820849596
2309,3,chair,chair,0.00011149100639215103,raw,-0.23709186898371695,0.00014132126820849596
2458,3,arts,art,0.00011149100639215103,raw,-0.23709186898371695,0.00014132126820849596
1062,5,extent,extent,0.00018581834398691838,raw,-0.2370918689837171,0.00023553544701415997
1243,4,active,activ,0.0001486546751895347,raw,-0.23709186898371723,0.00018842835761132798
481,31,another,anoth,0.001152073732718894,raw,-0.24002012876280537,0.0014646022341607765
1424,6,list,list,0.00022298201278430206,raw,-0.2446390746191,0.0002847837677534843
1143,4,regard,regard,0.0001486546751895347,raw,-0.24839142423765057,0.00019056958894782033
1199,4,failure,failur,0.0001486546751895347,raw,-0.24839142423765057,0.00019056958894782033
1756,4,goes,goe,0.0001486546751895347,raw,-0.24839142423765057,0.00019056958894782033
2091,4,pass,pass,0.0001486546751895347,raw,-0.24839142423765057,0.00019056958894782033
2600,4,london,london,0.0001486546751895347,raw,-0.24839142423765057,0.00019056958894782033
1150,19,head,head,0.0007061097071502898,raw,-0.2513438916909186,0.000907882086672762
338,3,impact,impact,0.00011149100639215103,raw,-0.2521297463482577,0.00014346249954498835
1211,3,background,background,0.00011149100639215103,raw,-0.2521297463482577,0.00014346249954498835
1272,3,paris,pari,0.00011149100639215103,raw,-0.2521297463482577,0.00014346249954498835
833,8,attention,attent,0.0002973093503790694,raw,-0.2539936797863205,0.00038328040923213305
996,8,support,support,0.0002973093503790694,raw,-0.2595647248357757,0.0003854216405686254
1933,4,purposes,purpos,0.0001486546751895347,raw,-0.2595647248357757,0.0001927108202843127
472,7,bring,bring,0.00026014568158168577,raw,-0.2627342995970546,0.0003383145511657934
1747,17,days,day,0.0006317823695555225,raw,-0.26347862415691214,0.0008222328332130675
430,5,pattern,pattern,0.00018581834398691838,raw,-0.2639993219036415,0.00024195914102363706
1387,8,wrote,wrote,0.0002973093503790694,raw,-0.2651049052113912,0.00038756287190511775
1301,3,characteristic,characterist,0.00011149100639215103,raw,-0.2669448321333982,0.0001456037308814807
1706,3,drew,drew,0.00011149100639215103,raw,-0.2669448321333982,0.0001456037308814807
1847,3,fifty,fifti,0.00011149100639215103,raw,-0.2669448321333982,0.0001456037308814807
652,11,special,special,0.00040880035677122044,raw,-0.26961506068927715,0.0005353078341230909
200,4,base,base,0.0001486546751895347,raw,-0.2706145610223608,0.00019485205162080507
367,4,objective,object,0.0001486546751895347,raw,-0.2706145610223608,0.00019485205162080507
540,9,therefore,therefor,0.0003344730191764531,raw,-0.27183481742759014,0.0004389524239809345
751,25,place,place,0.0009290917199345919,raw,-0.27280995158579624,0.001220501861800647
320,5,moving,move,0.00018581834398691838,raw,-0.27280995158579624,0.0002441003723601294
606,6,member,member,0.00022298201278430206,raw,-0.27427087222547114,0.0002933486930994538
348,12,experience,experi,0.0004459640255686041,raw,-0.2815436315545509,0.0005909798488718923
939,3,fashion,fashion,0.00011149100639215103,raw,-0.2815436315545509,0.00014774496221797308
1709,3,liberal,liber,0.00011149100639215103,raw,-0.2815436315545509,0.00014774496221797308
1724,3,seek,seek,0.00011149100639215103,raw,-0.2815436315545509,0.00014774496221797308
1343,15,church,church,0.0005574550319607552,raw,-0.2902016942976654,0.0007451485050993424
931,5,ones,one,0.00018581834398691838,raw,-0.29020169429766574,0.00024838283503311417
2493,5,length,length,0.00018581834398691838,raw,-0.29020169429766574,0.00024838283503311417
955,7,rest,rest,0.00026014568158168577,raw,-0.2938894673768501,0.00034902070784825523
1815,7,received,receiv,0.00026014568158168577,raw,-0.2938894673768501,0.00034902070784825523
2067,3,sections,section,0.00011149100639215103,raw,-0.2959323690066506,0.00014988619355446543
1452,5,learned,learn,0.00018581834398691838,raw,-0.298785437989057,0.0002505240663696065
843,48,made,made,0.0017838561022744165,raw,-0.3003867193560308,0.0024088852535539087
1281,6,neither,neither,0.00022298201278430206,raw,-0.30304983677551456,0.00030191361844542324
1061,4,discussion,discuss,0.0001486546751895347,raw,-0.30304983677551456,0.00020127574563028215
2519,4,wait,wait,0.0001486546751895347,raw,-0.30304983677551456,0.00020127574563028215
1669,8,months,month,0.0002973093503790694,raw,-0.30835488900520774,0.0004046927225970567
28,14,family,famili,0.0005202913631633715,raw,-0.3091104613872054,0.0007087475723789723
1674,3,chosen,chosen,0.00011149100639215103,raw,-0.3101170039986069,0.00015202742489095779
1290,18,took,took,0.0006689460383529062,raw,-0.3101170039986071,0.0009121645493457468
1390,8,finally,final,0.0002973093503790694,raw,-0.31888130199219517,0.0004089751852700414
1528,3,detail,detail,0.00011149100639215103,raw,-0.3241032459733469,0.00015416865622745017
2389,3,master,master,0.00011149100639215103,raw,-0.3241032459733469,0.00015416865622745017
416,26,against,against,0.0009662553887319756,raw,-0.3288994182368398,0.0013425520479807117
171,15,john,john,0.0005574550319607552,raw,-0.32964342634896215,0.0007751257438102355
1598,4,christ,christ,0.0001486546751895347,raw,-0.33446603300889355,0.00020769943963975924
1578,3,die,die,0.00011149100639215103,raw,-0.3378965681056826,0.00015630988756394252
533,8,women,women,0.0002973093503790694,raw,-0.3396074325093122,0.00041754011061601086
1685,5,performance,perform,0.00018581834398691838,raw,-0.34063254792455755,0.00026123022305206834
2730,8,road,road,0.0002973093503790694,raw,-0.34981160268355393,0.00042182257328899557
2019,3,send,send,0.00011149100639215103,raw,-0.35150222016146127,0.00015845111890043487
2260,4,june,june,0.0001486546751895347,raw,-0.3548749046401007,0.00021198190231274397
899,5,reaction,reaction,0.00018581834398691838,raw,-0.3568930687963377,0.00026551268572505305
2490,5,farm,farm,0.00018581834398691838,raw,-0.3568930687963377,0.00026551268572505305
1054,8,says,say,0.0002973093503790694,raw,-0.3649252404936021,0.00042824626729847265
1880,4,sides,side,0.0001486546751895347,raw,-0.3649252404936021,0.00021412313364923633
1463,3,treated,treat,0.00011149100639215103,raw,-0.3649252404936021,0.00016059235023692725
1950,3,fit,fit,0.00011149100639215103,raw,-0.3649252404936021,0.00016059235023692725
697,11,body,bodi,0.00040880035677122044,raw,-0.36855500854418083,0.0005909798488718923
470,7,costs,cost,0.00026014568158168577,raw,-0.37062326160823955,0.00037685671522265596
1158,5,placed,place,0.00018581834398691838,raw,-0.3728934101427788,0.00026979514839803776
186,36,way,way,0.0013378920767058123,raw,-0.37377485577058456,0.001944238053535066
1647,4,raised,rais,0.0001486546751895347,raw,-0.3748755713467701,0.00021626436498572868
836,5,treatment,treatment,0.00018581834398691838,raw,-0.3807985896498921,0.00027193637973453014
1435,5,efforts,effort,0.00018581834398691838,raw,-0.3807985896498921,0.00027193637973453014
601,27,day,day,0.0010034190575293593,raw,-0.3825468418434214,0.0014710259281702535
228,10,office,offic,0.00037163668797383676,raw,-0.3847278677897818,0.0005460139908055527
619,8,top,top,0.0002973093503790694,raw,-0.3847278677897818,0.0004368111926444421
1615,8,million,million,0.0002973093503790694,raw,-0.3847278677897818,0.0004368111926444421
391,4,demand,demand,0.0001486546751895347,raw,-0.3847278677897818,0.00021840559632222106
832,9,love,love,0.0003344730191764531,raw,-0.39124254881097553,0.000494624438729736
576,14,case,case,0.0005202913631633715,raw,-0.39863629783591353,0.0007751257438102355
373,17,though,though,0.0006317823695555225,raw,-0.39961079848149206,0.0009421417880566399
331,45,even,even,0.0016723650958822655,raw,-0.4041459536468832,0.002505240663696065
119,11,five,five,0.00040880035677122044,raw,-0.4041459536468832,0.0006123921622368159
1012,3,favor,favor,0.00011149100639215103,raw,-0.4041459536468832,0.00016701604424640434
1480,3,fast,fast,0.00011149100639215103,raw,-0.4041459536468832,0.00016701604424640434
1376,4,despite,despit,0.0001486546751895347,raw,-0.4041459536468834,0.0002226880589952058
1686,11,show,show,0.00040880035677122044,raw,-0.4111146229629767,0.0006166746249098007
978,5,step,step,0.00018581834398691838,raw,-0.4118088263924524,0.0002805013050804996
764,4,suggested,suggest,0.0001486546751895347,raw,-0.413715404663034,0.00022482929033169815
111,3,expression,express,0.00011149100639215103,raw,-0.416884979424313,0.0001691572755828967
781,3,differences,differ,0.00011149100639215103,raw,-0.416884979424313,0.0001691572755828967
1119,3,mentioned,mention,0.00011149100639215103,raw,-0.416884979424313,0.0001691572755828967
1266,3,studied,studi,0.00011149100639215103,raw,-0.416884979424313,0.0001691572755828967
2039,3,procedure,procedur,0.00011149100639215103,raw,-0.416884979424313,0.0001691572755828967
528,27,life,life,0.0010034190575293593,raw,-0.42249509231507987,0.0015309804055920397
1163,12,open,open,0.0004459640255686041,raw,-0.4231941486175777,0.0006809115650045715
1234,8,short,short,0.0002973093503790694,raw,-0.4231941486175777,0.000453941043336381
1594,4,scene,scene,0.0001486546751895347,raw,-0.4231941486175777,0.0002269705216681905
2022,6,simple,simpl,0.00022298201278430206,raw,-0.4294637616311731,0.00034259701383877815
1814,3,indicate,indic,0.00011149100639215103,raw,-0.4294637616311731,0.00017129850691938907
1464,7,expected,expect,0.00026014568158168577,raw,-0.4312478834246744,0.00040041025992407193
1261,4,elements,element,0.0001486546751895347,raw,-0.43258388896741695,0.00022911175300468288
758,20,found,found,0.0007432733759476735,raw,-0.4344513031422122,0.0011476999963599068
1921,5,aid,aid,0.00018581834398691838,raw,-0.4344513031422122,0.0002869249990899767
1007,61,new,new,0.0022669837966404044,raw,-0.43457363478344363,0.003500913235165014
1003,5,concerned,concern,0.00018581834398691838,raw,-0.44188628162973037,0.00028906623042646907
2770,5,temperature,temperatur,0.00018581834398691838,raw,-0.44188628162973037,0.00028906623042646907
488,3,agreed,agre,0.00011149100639215103,raw,-0.44188628162973037,0.00017343973825588143
2629,3,watch,watch,0.00011149100639215103,raw,-0.44188628162973037,0.00017343973825588143
110,13,saw,saw,0.0004831276943659878,raw,-0.4447312337619616,0.0007537134304453119
620,21,american,american,0.0007804370447450572,raw,-0.44540741202830925,0.0012183606304641548
1442,5,normal,normal,0.00018581834398691838,raw,-0.4492663889273529,0.0002912074617629614
1474,5,comes,come,0.00018581834398691838,raw,-0.4565924290194259,0.0002933486930994538
2680,5,record,record,0.00018581834398691838,raw,-0.4565924290194259,0.0002933486930994538
2787,7,cut,cut,0.00026014568158168577,raw,-0.4576346385978695,0.0004111164166065338
668,10,really,realli,0.00037163668797383676,raw,-0.4602354202979269,0.0005888386175353999
815,4,completely,complet,0.0001486546751895347,raw,-0.4602354202979269,0.00023553544701415997
2513,4,waiting,wait,0.0001486546751895347,raw,-0.4602354202979269,0.00023553544701415997
2193,3,offered,offer,0.00011149100639215103,raw,-0.4662777347538895,0.00017772220092886616
1146,7,started,start,0.00026014568158168577,raw,-0.4679974256334159,0.0004153988792795185
253,27,long,long,0.0010034190575293593,raw,-0.47294887357091203,0.0016102059650422572
1018,22,right,right,0.0008176007135424409,raw,-0.47337189820329667,0.0013125748092698186
465,5,try,tri,0.00018581834398691838,raw,-0.4782539258006052,0.00029977238710893086
1401,5,kennedy,kennedi,0.00018581834398691838,raw,-0.4782539258006052,0.00029977238710893086
561,4,whatever,whatev,0.0001486546751895347,raw,-0.4782539258006052,0.0002398179096871447
582,3,appears,appear,0.00011149100639215103,raw,-0.4782539258006052,0.0001798634322653585
653,3,named,name,0.00011149100639215103,raw,-0.4782539258006052,0.0001798634322653585
1758,3,operations,oper,0.00011149100639215103,raw,-0.4782539258006052,0.0001798634322653585
1953,3,sex,sex,0.00011149100639215103,raw,-0.4782539258006052,0.0001798634322653585
2126,3,impossible,imposs,0.00011149100639215103,raw,-0.4782539258006052,0.0001798634322653585
68,14,business,busi,0.0005202913631633715,raw,-0.48080169787940374,0.0008415039152414988
98,20,around,around,0.0007432733759476735,raw,-0.4818189919651013,0.0012033720111087082
1332,9,brought,brought,0.0003344730191764531,raw,-0.482214327016702,0.0005417315281325679
183,36,must,must,0.0013378920767058123,raw,-0.48320198141797466,0.002169067343866764
1222,6,reached,reach,0.00022298201278430206,raw,-0.48418866132041966,0.0003618680958672094
1154,4,staff,staff,0.0001486546751895347,raw,-0.48714287321785127,0.00024195914102363706
1942,4,stay,stay,0.0001486546751895347,raw,-0.48714287321785127,0.00024195914102363706
2543,4,plans,plan,0.0001486546751895347,raw,-0.48714287321785127,0.00024195914102363706
800,7,mean,mean,0.00026014568158168577,raw,-0.4934440912945801,0.0004261050359619803
1055,13,among,among,0.0004831276943659878,raw,-0.4946030638021347,0.0007922555945021744
545,9,air,air,0.0003344730191764531,raw,-0.49790092318440177,0.0005502964534785374
649,9,question,question,0.0003344730191764531,raw,-0.49790092318440177,0.0005502964534785374
1696,5,trade,trade,0.00018581834398691838,raw,-0.4994561334512082,0.00030619608111840795
1707,5,deal,deal,0.00018581834398691838,raw,-0.4994561334512082,0.00030619608111840795
949,6,feeling,feel,0.00022298201278430206,raw,-0.5017844232107994,0.0003682917898766865
1737,3,seeing,see,0.00011149100639215103,raw,-0.5017844232107994,0.00018414589493834325
1620,8,full,full,0.0002973093503790694,raw,-0.5046871828687608,0.0004924832073932436
508,49,two,two,0.0018210197710718003,raw,-0.5069915355679618,0.0030234186471272168
1794,3,facts,fact,0.00011149100639215103,raw,-0.5133452456118752,0.0001862871262748356
983,6,stage,stage,0.00022298201278430206,raw,-0.5190759203208603,0.0003747154838861636
363,8,close,close,0.0002973093503790694,raw,-0.5219289893032668,0.000501048132739213
1429,9,keep,keep,0.0003344730191764531,raw,-0.524773941435498,0.0005652850728339839
1559,3,greatest,greatest,0.00011149100639215103,raw,-0.524773941435498,0.00018842835761132798
1913,3,check,check,0.00011149100639215103,raw,-0.524773941435498,0.00018842835761132798
1041,10,name,name,0.00037163668797383676,raw,-0.5270440899700373,0.0006295220129287548
102,27,make,make,0.0010034190575293593,raw,-0.527296010868208,0.0017001376811749366
1751,20,house,hous,0.0007432733759476735,raw,-0.5321331594775085,0.0012654677198669867
405,5,difference,differ,0.00018581834398691838,raw,-0.5338237769554159,0.00031690223780086974
322,3,quickly,quickli,0.00011149100639215103,raw,-0.5360734966894314,0.00019056958894782033
821,5,purpose,purpos,0.00018581834398691838,raw,-0.5405578091367599,0.0003190434691373621
2691,4,technical,technic,0.0001486546751895347,raw,-0.5472467972875565,0.0002569477603790836
153,3,balance,balanc,0.00011149100639215103,raw,-0.5472467972875565,0.0001927108202843127
1155,7,run,run,0.00026014568158168577,raw,-0.5567255412421003,0.000453941043336381
329,6,complete,complet,0.00022298201278430206,raw,-0.5582966334741416,0.00038970410324161013
1476,7,child,child,0.00026014568158168577,raw,-0.5614314322795129,0.0004560822746728734
1700,6,east,east,0.00022298201278430206,raw,-0.5637760992387671,0.00039184533457810246
1157,3,principal,princip,0.00011149100639215103,raw,-0.5692257040063318,0.00019699328295729742
2318,3,fell,fell,0.00011149100639215103,raw,-0.5692257040063318,0.00019699328295729742
2766,3,jack,jack,0.00011149100639215103,raw,-0.5692257040063318,0.00019699328295729742
1278,4,recently,recent,0.0001486546751895347,raw,-0.571939409877928,0.00026337145438856067
300,10,matter,matter,0.00037163668797383676,raw,-0.5735641056049302,0.0006594992516396479
2299,5,start,start,0.00018581834398691838,raw,-0.5735641056049302,0.00032974962581982397
62,9,seen,seen,0.0003344730191764531,raw,-0.5800366201105475,0.0005974035428813693
2406,3,annual,annual,0.00011149100639215103,raw,-0.5800366201105475,0.00019913451429378977
1203,7,clear,clear,0.00026014568158168577,raw,-0.5892109963865886,0.00046892966269182756
1276,8,whose,whose,0.0002973093503790694,raw,-0.5920608130773493,0.0005374490654595832
1355,3,proper,proper,0.00011149100639215103,raw,-0.6013140185578324,0.0002034169769667745
2210,3,changed,chang,0.00011149100639215103,raw,-0.6013140185578324,0.0002034169769667745
814,4,lot,lot,0.0001486546751895347,raw,-0.603942140964102,0.00027193637973453014
1052,4,consider,consid,0.0001486546751895347,raw,-0.603942140964102,0.00027193637973453014
2106,4,note,note,0.0001486546751895347,raw,-0.603942140964102,0.00027193637973453014
1082,17,small,small,0.0006317823695555225,raw,-0.6081020730088313,0.0011605473843788608
1123,11,best,best,0.00040880035677122044,raw,-0.6089403662928966,0.0007515721991088195
1866,3,charles,charl,0.00011149100639215103,raw,-0.6117853184251278,0.0002055582083032669
2151,3,considerable,consider,0.00011149100639215103,raw,-0.6117853184251278,0.0002055582083032669
1358,12,young,young,0.0004459640255686041,raw,-0.6143861001251851,0.0008243740645495598
1432,5,difficult,difficult,0.00018581834398691838,raw,-0.6180158681757639,0.00034473824517527047
927,4,planning,plan,0.0001486546751895347,raw,-0.6195674588671827,0.00027621884240751484
1881,4,george,georg,0.0001486546751895347,raw,-0.6195674588671827,0.00027621884240751484
1354,6,america,america,0.00022298201278430206,raw,-0.6221481054606742,0.0004153988792795185
1360,3,thousand,thousand,0.00011149100639215103,raw,-0.6221481054606742,0.00020769943963975924
490,5,indeed,inde,0.00018581834398691838,raw,-0.624207838423685,0.00034687947651176285
1795,4,works,work,0.0001486546751895347,raw,-0.6272895049610929,0.0002783600737440072
749,6,schools,school,0.00022298201278430206,raw,-0.6272895049610931,0.00041754011061601086
2405,3,concern,concern,0.00011149100639215103,raw,-0.6324046056278634,0.0002098406709762516
78,11,need,need,0.00040880035677122044,raw,-0.6342581742771862,0.0007708432811372507
1324,6,soon,soon,0.00022298201278430206,raw,-0.6475947711218385,0.0004261050359619803
2088,7,turn,turn,0.00026014568158168577,raw,-0.6511777201357882,0.0004989069014027206
1339,3,meant,meant,0.00011149100639215103,raw,-0.6526073129453829,0.00021412313364923633
1750,3,doctor,doctor,0.00011149100639215103,raw,-0.6526073129453829,0.00021412313364923633
1336,8,together,togeth,0.0002973093503790694,raw,-0.6538565323458149,0.000571708766843461
1746,4,trial,trial,0.0001486546751895347,raw,-0.657594854456422,0.0002869249990899767
87,20,might,might,0.0007432733759476735,raw,-0.6605754825945597,0.001438907458122868
2377,6,black,black,0.00022298201278430206,raw,-0.6674959254391336,0.00043466996130794974
735,28,years,year,0.001040582726326743,raw,-0.6703068900447837,0.002034169769667745
607,7,job,job,0.00026014568158168577,raw,-0.6724099402415625,0.0005096130580851825
101,8,words,word,0.0002973093503790694,raw,-0.6797359803336356,0.0005866973861989076
1909,8,field,field,0.0002973093503790694,raw,-0.6797359803336356,0.0005866973861989076
1577,9,whole,whole,0.0003344730191764531,raw,-0.6821661151869274,0.0006616404829761402
1672,6,north,north,0.00022298201278430206,raw,-0.6821661151869274,0.00044109365531742683
2454,8,week,week,0.0002973093503790694,raw,-0.6833789716121368,0.0005888386175353999
1184,5,followed,follow,0.00018581834398691838,raw,-0.6841059800047539,0.0003682917898766865
1472,7,reason,reason,0.00026014568158168577,raw,-0.6849362000607427,0.0005160367520946595
890,5,lost,lost,0.00018581834398691838,raw,-0.68990309768908,0.0003704330212131789
1043,13,something,someth,0.0004831276943659878,raw,-0.69034764092823,0.0009635541014215635
2155,6,rate,rate,0.00022298201278430206,raw,-0.6966241983621572,0.0004475173493269039
262,6,outside,outsid,0.00022298201278430206,raw,-0.7013974771148148,0.0004496585806633963
2271,3,professional,profession,0.00011149100639215103,raw,-0.7013974771148148,0.00022482929033169815
1875,5,beyond,beyond,0.00018581834398691838,raw,-0.701397477114815,0.0003747154838861636
1636,7,federal,feder,0.00026014568158168577,raw,-0.7054708025024505,0.0005267429087771213
1426,5,brown,brown,0.00018581834398691838,raw,-0.7070954982294527,0.00037685671522265596
1745,4,showed,show,0.0001486546751895347,raw,-0.708514944883679,0.00030191361844542324
1321,3,agreement,agreement,0.00011149100639215103,raw,-0.7108762210693585,0.0002269705216681905
1430,3,closed,close,0.00011149100639215103,raw,-0.7108762210693585,0.0002269705216681905
614,4,points,point,0.0001486546751895347,raw,-0.722599684765418,0.00030619608111840795
1389,5,return,return,0.00018581834398691838,raw,-0.7295683540815112,0.0003854216405686254
323,3,expect,expect,0.00011149100639215103,raw,-0.7295683540815112,0.00023125298434117523
2736,3,growing,grow,0.00011149100639215103,raw,-0.7295683540815112,0.00023125298434117523
844,9,mind,mind,0.0003344730191764531,raw,-0.7326500206189194,0.0006959001843600181
303,62,will,will,0.002304147465437788,raw,-0.7353758307566642,0.004807064350425355
788,4,earlier,earlier,0.0001486546751895347,raw,-0.7433616762138471,0.00031261977512788504
393,9,interest,interest,0.0003344730191764531,raw,-0.7479174927497078,0.0007066063410424799
1326,6,policy,polici,0.00022298201278430206,raw,-0.7569673282696256,0.00047535335670130464
575,9,light,light,0.0003344730191764531,raw,-0.7569673282696258,0.000713030035051957
1462,4,meet,meet,0.0001486546751895347,raw,-0.7637013604509698,0.0003190434691373621
1263,6,center,center,0.00022298201278430206,raw,-0.7659359982523861,0.0004796358193742894
1553,3,seven,seven,0.00011149100639215103,raw,-0.7748249456696321,0.00024195914102363706
1835,3,saying,say,0.00011149100639215103,raw,-0.7748249456696321,0.00024195914102363706
2794,3,operation,oper,0.00011149100639215103,raw,-0.7748249456696321,0.00024195914102363706
2298,4,hall,hall,0.0001486546751895347,raw,-0.7836355753517871,0.0003254671631468392
638,13,upon,upon,0.0004831276943659878,raw,-0.7856578207325549,0.00105990951156372
478,16,take,take,0.0005946187007581388,raw,-0.786919650552977,0.0013061511152603416
763,7,college,colleg,0.00026014568158168577,raw,-0.7873879249703374,0.000571708766843461
550,12,always,alway,0.0004459640255686041,raw,-0.7880119499515859,0.0009806839521135024
1982,3,returned,return,0.00011149100639215103,raw,-0.7923692553205417,0.0002462416036966218
426,21,good,good,0.0007804370447450572,raw,-0.7936107204086067,0.001725832457212845
906,3,activity,activ,0.00011149100639215103,raw,-0.8010273180636563,0.00024838283503311417
1885,3,serious,seriou,0.00011149100639215103,raw,-0.8010273180636563,0.00024838283503311417
1361,17,year,year,0.0006317823695555225,raw,-0.8020410028945023,0.001408930219411975
1186,17,old,old,0.0006317823695555225,raw,-0.8065899114208717,0.0014153539134214522
312,10,give,give,0.00037163668797383676,raw,-0.8070436662498018,0.0008329389898955293
1349,3,appear,appear,0.00011149100639215103,raw,-0.8096110617550476,0.0002505240663696065
1536,3,account,account,0.00011149100639215103,raw,-0.8096110617550476,0.0002505240663696065
272,5,alone,alon,0.00018581834398691838,raw,-0.8096110617550477,0.00041754011061601086
273,11,enough,enough,0.00040880035677122044,raw,-0.8119393515146387,0.0009207294746917162
368,20,still,still,0.0007432733759476735,raw,-0.8121718826167214,0.0016744429051370282
313,8,kind,kind,0.0002973093503790694,raw,-0.8128110644857186,0.0006702054083221097
2500,5,minutes,minut,0.00018581834398691838,raw,-0.8147261624218181,0.0004196813419525032
2160,7,half,half,0.00026014568158168577,raw,-0.8169103642366592,0.0005888386175353999
1493,8,service,servic,0.0002973093503790694,raw,-0.8191805127711983,0.0006744878709950944
1295,4,foreign,foreign,0.0001486546751895347,raw,-0.8223500875324774,0.0003383145511657934
1948,5,near,near,0.00018581834398691838,raw,-0.8248785338858362,0.00042396380462548795
2312,3,test,test,0.00011149100639215103,raw,-0.826560620068821,0.00025480652904259126
